Author,Comment,PublishedAt
@SchizoDSG12577,judul lagu janji setia hubungannya setia,2023-03-28T00:28:49Z
@vinoharley1625,orang tua si tiara hapus foto si alsad ya sosmed nya video klip gak hapus si alsad nya situ ayo hapus enaknya giliran si alsad kena tinggalkan semangat shad gue tetep support lu,2023-03-27T23:11:48Z
@wargaviralchannel,anang feat krisdayanti versi gen z,2023-03-27T20:25:42Z
@UmbiAnksh,masya allah masya allah penambahan view janset 124446 kemarin 116626 gas jadiin 150 ribu moo,2023-03-27T19:35:17Z
@gulatprofesional389,ku duga komenan 2023 mampir kesini,2023-03-27T19:12:59Z
@UmbiAnksh,hujan turun mewakili hati terpa angin gambarkan resahku pelangi menyinari,2023-03-27T16:52:30Z
@UmbiAnksh,janji setia menjaga hati luvu biii sh nya,2023-03-27T16:52:08Z
@UmbiAnksh,41553911 x ditonton 2347 wib 27032023 560 ribu like 89 ribu komen 216 juta subscriber,2023-03-27T16:48:13Z
@Dtrilianto,248,2023-03-27T15:40:03Z
@happierdeeper886,kehidupan artis ngeri ngeri sedap prestssi kehidupan pribadinya dikuliti orang dielukan memiliki pamor dimasamasa keemasannya dukungan sanjungan berubah idolanya percintaan patut senonoh wajar isu mengerikan dikabarkan terlibat hubungan cinta orang bersuami beristri kabar sedap bel tanda kematian karirnya fans meninggalkan cibiran didapatkan artis tindakannya pamor menurun pesona kejayaannya digenggaman akibat mengerikan stasiun televisi produk komposer rumah produksi jasa takut karyanya laku berdiam sembunyi menghilang pertanda mengalami kejatuhannya kepunahan karirnya didepan mata sungguh menyeramkan kta bu mar 4 hidup karir 1janji terucap 2 ketenaran ternodai percintaan buruk 3 dilewati 4 kepercayaan terciderai jarang dibawah sorotan kamera tanda tanda karirnya waduhngeri kali bah sakit berdarah mencari pembenaran bersuara hidup jenaka hahaa,2023-03-27T15:06:58Z
@reysaferlinisiahaan2671,terlanjur fall in love sm pasangan,2023-03-27T14:35:52Z
@liyananafisah4402,ya allah nyangka diberita,2023-03-27T14:22:13Z
@niafaqot4626,semangat mama selen and papa selen ujian hubungan erat percayalah jalan hikmah nya semangat mama papa selen we love you,2023-03-27T14:12:32Z
@aisyahrantau1853,kangen titi alshad semoga hub baek2 aja berjodoh,2023-03-27T14:07:57Z
@fanifanisa6698,mo dukung tiara run dr doi tp mreka serasi banget gamonnn smoga bahagiaa brsama aamiin,2023-03-27T14:01:33Z
@lcrelectra,sad run run run,2023-03-27T13:58:00Z
@aianisam3134,janji setia,2023-03-27T12:10:08Z
@meriana5184,menyinari bersinar,2023-03-27T10:41:28Z
@AngelineAleena,suka banget tiara alshad tp kalo nonton video sediiihkemana alshad janji setia,2023-03-27T09:36:53Z
@ardiansyah7722,semoga kabar buruk menerpa lewati berdua trus yaa,2023-03-27T08:22:10Z
@riskaarmawanti9,titi lop yaaaaaak,2023-03-27T08:18:41Z
@bubududubaibai,tajirrrr melintirrr,2023-03-27T07:02:05Z
@ghinaperdana5215,ko sedih ya liat semoga baik2 ya couple kesayangan,2023-03-27T06:45:11Z
@erynie2321,semoga berjodoh,2023-03-27T06:27:03Z
@yuananda20,semoga allah menggantikan nya ya ti semangat,2023-03-27T06:03:50Z
@erlanggaangga2035,,2023-03-27T06:03:19Z
@blanong6935,berharap berdoa terbaik semoga allah menjaga melindungi hubungan tiara alshad maut memisahkan aamiin,2023-03-27T04:00:25Z
@srimulyantiyanti6987,suka bngt sm foverever,2023-03-27T03:14:40Z
@olipia5135,sedih banget pas nonton musik video stelah liat britanya,2023-03-27T01:16:07Z
@UmbiAnksh,musik vidio terpopuler indonesia,2023-03-26T23:17:29Z
@haprisuarez621,ancur dah duda,2023-03-26T22:58:32Z
@hikmahikk7006,si tiiikobisa sebagus walapun nada,2023-03-26T21:29:16Z
@hikmahikk7006,tiaraa suara sopan bgtttttttt ceunah,2023-03-26T21:28:36Z
@UmbiAnksh,alhamdulillah moo penambahan view nya konsisten 100 ribu 116626 kemarin 115366 semangat yuuuk titi,2023-03-26T19:04:00Z
@NurulHikmahAngrainyy,keep strong ya tii im so proud of you btw cantik banget sih suaramu lembut nada dgn mulus idolaku syg,2023-03-26T17:08:11Z
@viniluthfiani4953,ko denger nyesek banget ya inget perjalanan tiara alshad semangat tiara apapun jd terbaik,2023-03-26T15:28:56Z
@ayucatlovers8600,mengikhlaskan orang sayang semudah mulut berbicara,2023-03-26T14:09:13Z
@happierdeeper886,protes seminggu kasusnya merebak tpi foto2 kebersamaan ig dihapus speak up klarifikasi terkesan diabaikan dianggap dianggap kejadian pasal kta bu mar orang cuek ditelikung diperdaya dilecehkan dpt disebabkan alasan terlanjur cinta mati tau sadar peran pelakon peran pelakor terlanjur diunboxing ooogitu thoo ngeringeri sedap kali bru tau akuh tuh pantesan anteng anteng aja bersikap sajah menjaga moral kepengen viral bebeti beda beda tipis hahaa,2023-03-26T12:46:31Z
@hermawati3175,waw 41 juta,2023-03-26T12:32:24Z
@aninur2026,perih denger lagu smg tiara,2023-03-26T12:03:25Z
@humanwolf288,kaum prindavan udh kiriman si onoh,2023-03-26T11:57:59Z
@arizalajeh,titi sibuj berkarya dr pd sibuk komentarin beginianlgan muda msh perjalanan jodoh terbaik titit,2023-03-26T11:50:09Z
@siti2088,pikir bujang ga tauy suami org tur jd duda skrang,2023-03-26T10:46:29Z
@dzulyandz1364,pergi mba ti ikhlaskan kenangan pahit manis terukir keep strong,2023-03-26T09:58:30Z
@Nubinubinubi,woi mootiara jgn gitu skrng si alsad lg mslh ikut2an huj4t nger3ndahin si alsad sosmednya tiara cenel bantu ramaikan,2023-03-26T09:57:52Z
@jhotimiranda908,alshad asu,2023-03-26T09:15:54Z
@Tataeca2612,akhrinya bodohi judul bagus mahalini hahahhaha,2023-03-26T09:14:54Z
@jibayario3988,ti ama gw ajalah udh cocok,2023-03-26T08:53:16Z
@ronitaronita4033,semangat tiara,2023-03-26T07:58:36Z
@ipongmohammad9740,janji setia janji palsu,2023-03-26T07:46:10Z
@hendrokartiko7264,diremake ajaini dihapusgw model video clipnya,2023-03-26T07:09:26Z
@yogapractice545,sedih tau cerita nya,2023-03-26T06:11:15Z
@maulagi1739,uhuyy masuk video musik terpopuler,2023-03-26T05:56:51Z
@davidaditya487,judul lagu aktor memerankan gak sesuai,2023-03-26T02:55:14Z
@pipitratnasari5185,kalo dengerin lagu sedih semangat ti,2023-03-26T02:29:25Z
@rosidipusaka8431,nyesek banget sih pas banget,2023-03-26T01:37:05Z
@pentyendah4624,sedih liat video klip inidi thn 2023 kisah cintamu terguncang badai titisemoga jalan terbaik utk,2023-03-26T01:10:10Z
@aditslmn456,maret 2022 titi bahagia hubungan jalaninya maret 2023 titii terpa berita gaenak hubungannyasabarr ya tii,2023-03-26T00:05:27Z
@revankachanberry-cz9xf,wkwkwkwkkww duda anjir,2023-03-25T23:58:02Z
@alexandermuhprareza7009,lagu janji bodok harimau,2023-03-25T22:09:41Z
@cookiesgaming8545,suara y merdu bggtt sihhh mendayu merayu,2023-03-25T18:19:29Z
@AbdKarimSutanto,gimana dirindukan sayang berharap ya menjaga berharap,2023-03-25T17:14:33Z
@PutriSaraswati-cx2ny,alshad pacaran perempuan mengandung anak alshad gk kebayang perasaan nissa,2023-03-25T16:08:38Z
@cansera-ws8ck,muka cowoknya blur gak nih,2023-03-25T16:00:15Z
@tmntli7932,sad ya nnton musik video krn skrg hub g tw gmn skrg,2023-03-25T15:33:48Z
@pramukaindonesia6529,tetep ati ati yaa ti,2023-03-25T14:22:24Z
@yesspuu559,sabar ya titi,2023-03-25T13:52:33Z
@giechanell9967,g janji setia orang dah anak,2023-03-25T12:11:44Z
@SupenoSupeno-to8vj,woh woh mantap ning tiara penerus raisa suaranya jaga ya biar merdu succes mas yovie aransement bravo trio angle semoga continew,2023-03-25T11:11:04Z
@atokboy6131,tiara cantik berfikirlah sehari niat menikah dg alshat menyesal menikah cantik krn alloh swt menyelamat hati jiwamu keburukan kebusukannya dg allah cantik,2023-03-25T10:02:49Z
@iJuvMalfoy,janji kekuatan orang alasan jadii berjanji menepatinya sabar ya titi diambil pelajaranya aja,2023-03-25T09:34:36Z
@dinirizkidwi2930,suka chemistry mrk terlepas smua berita doakan terbaik berdua jalan apapun diambil smoga terbaik smuanya smua berbesar hati mmg salah mengakulah salah salah membela aja hak berbicara diam smua org bsa salah tdk diubah smoga tersakiti pulih dgn semangat smua,2023-03-25T09:08:27Z
@jswscrizz,semangatttt tiiiiiii ilyy,2023-03-25T08:49:43Z
@rara1089,always spirited titikuuu,2023-03-25T08:31:35Z
@userdianhanafi,ga sih videonya edit pas cowo nya potong aja gitu ga ikhlas banget lagu sebagus music video nya dinodai sma cowo kang ngibul,2023-03-25T08:30:33Z
@ninaflanel,suka denger nya ga suka liat videonya alshad,2023-03-25T08:26:59Z
@angelicahermawan-9683,kukira lagu,2023-03-25T07:46:31Z
@mutimut6667,menunggu karyamu g sabar 31maret,2023-03-25T07:23:14Z
@cho2cho2cho2,janji setia kegocek,2023-03-25T07:17:54Z
@fitriantofitrianto9822,mampir kesni booming alshad nissa,2023-03-25T07:04:09Z
@holidiens,lawan nya nissa berat kaleng kaleng,2023-03-25T06:40:20Z
@danoeljamers2899,janji setia,2023-03-25T06:36:52Z
@titikretnawati3743,kalo putus beneran gak lupa lagu,2023-03-25T06:30:27Z
@kuin2322,disatu sisi kesian titiiitapi kasian nissapastii nissa tau alshad video klip inikesian gimana perasaan nissa ya ngeliat video video video alshad sm titii lainnyapasti sakit banget semanggat teruss titiii,2023-03-25T06:14:31Z
@rahmirusli9615,dah bubarrrrr,2023-03-25T06:05:29Z
@IMfine1012,mootiara spread love not hate,2023-03-25T05:55:47Z
@mellymeiliawatisutisna286,janji setia janji ingkar,2023-03-25T05:46:47Z
@indrafauzi6870,lagu pas 1 taun jadian tp kandas jg hubungan terhalang restu ayah dr tiara,2023-03-25T05:45:29Z
@Vekyndeloo,lagu membawa penyesalan terbesar,2023-03-25T05:45:14Z
@jhnoft96,gapernah tau semenjak berita miring ya ngeliat sih abis sliweran dimanamana sabar ya tiara muda fokus karir lakilaki mah gampang cari,2023-03-25T03:56:41Z
@myIdhea,sedih banget denger beritanya,2023-03-25T03:32:47Z
@maslachatulummah4298,indah tp menyembunyikan rahasia nya sungguh laki2 gk percaya semangat tiara muda perjalanan,2023-03-25T02:20:29Z
@Xee278,what language i this,2023-03-25T01:51:19Z
@chandranurkomala3607,smg allah swt jaga bahagia terbaik,2023-03-25T01:41:45Z
@Pelokor,mamak saidaku suka mantu kyk raffi ahmad dah terkabul tuh mak cus kua mak,2023-03-25T01:30:53Z
@keishajuara4513,ti kuat y ti,2023-03-25T01:27:46Z
@userdianhanafi,nyesek ya liat musik video,2023-03-25T01:23:11Z
@Pelokor,september spill oktober spil november spill 3 berturutturut spill tp sapi gk peka gini y fensny tpi gitulah fens tutup mata telinga bucin sih fensny kyk tiarany,2023-03-25T01:07:13Z
@maung6282,movie sebagus kenangan titi perjalanan kisah cintanya,2023-03-24T23:57:14Z
@nokawinati4760,nyeseg banget semangat ya titi sayang,2023-03-24T23:04:33Z
@alftaih7627,sukses tiara andini berhasil menangis,2023-03-24T22:42:01Z
@hani-jd9qi,semangat ka,2023-03-24T22:41:37Z
@romi2240,diedit gak judulnya janji gak setia papa mama selen co cwiittt,2023-03-24T22:13:29Z
@kimyoungna6363,ti trauma ya ti musik video nya bgus banget,2023-03-24T22:01:58Z
@REZAbaelah.,janji gak setia,2023-03-24T21:19:33Z
@fatihahfara8447,alshad gitu,2023-03-24T21:09:06Z
@InGgitRibasyu,seindah lagu kau nyanyikan sabar y sayang jalan y aminnn,2023-03-24T21:05:49Z
@imajulianuel,raffi ahmad alshad playboy gua si alshad bocil lugu sdh bpk,2023-03-24T19:12:02Z
@erlinsiskasarie9887,hhhhmmm,2023-03-24T17:06:18Z
@karinadwipuspazanah4041,masyaallahh adikku suka banget adikku fans tiara alshad cocok janji setia alshad beli motor mahal banget tiara cantik tpi alshad sayang tok kak janji setia,2023-03-24T16:35:04Z
@fannysadikin9497,kisah cinta titi kali,2023-03-24T16:04:47Z
@akunsecond4521,tiara aja ga cantik suaranya emas,2023-03-24T15:50:16Z
@ekanoviyanti5278,titi dihianati tp sedih,2023-03-24T15:48:44Z
@zapriliantogracelato,gara2 kabar miring alsad,2023-03-24T15:40:09Z
@koerindoe,next tiara bikin lagu happy galau mulu,2023-03-24T14:43:13Z
@ratumilleniaaa6250,gatau lagu musik video tergemes tp ko si shadddd,2023-03-24T14:09:26Z
@userdianhanafi,move on titi,2023-03-24T13:44:45Z
@DaNiel-gg7zg,tinggal kenangan setia lagu jugak berlaku hubungan,2023-03-24T12:00:12Z
@sanisani-xc6de,klanjutannya gmn janji ga setia,2023-03-24T11:40:01Z
@hamzahkalkausar9144,lagu sesuai kidah cintanya,2023-03-24T10:16:34Z
@nadirakhasanah9202,gaada tau yaa,2023-03-24T09:47:03Z
@Faisalahmdm,tiara kuat yaa sayang tunggu pelangi menyinari yaa ti badai,2023-03-24T09:10:40Z
@kakafira9746,pembuatan video klip alshad lg menghamili mantannya,2023-03-24T09:02:41Z
@azraelisa2293,gaa koment dunia guys titi sabar iman bertambah lulusan ujian alshad buatlah hidup cermin menanam memetik nissa waneta hebat semoga allah membolak balikaan hati alshadjikapun semoga pengganti ayah anakmu sayang keluarga,2023-03-24T08:25:38Z
@novertaermafalla3371,cieee hahahhaha,2023-03-24T08:06:25Z
@Nurulhidayah-cu3ri,spa yng ksiini gara2 berita,2023-03-24T07:36:09Z
@keisyakanaya3436,pengen nangis romatis congrats semoga sehat salam selenjinoraeshan,2023-03-24T07:21:25Z
@yayan1837,janji setia,2023-03-24T06:53:51Z
@Wahyuthv,kesini gara temen gw kemarin muter lagu wk,2023-03-24T06:00:07Z
@Lisadieni,kesini alshad selingkuh sm mantan nya wkwkwk,2023-03-24T04:52:09Z
@Auliia1,tiara,2023-03-24T04:01:32Z
@mykymanuain6977,lagunya menceritakan jalan hidupnya,2023-03-24T03:54:38Z
@gabrielpurba5561,suka lagu percintaan suara titi bagus bangatbisa ngebawa gua ngerasain lagu love you titi,2023-03-24T03:15:01Z
@arfendobangun6044,udah lihat berita,2023-03-24T03:11:32Z
@OhyeahBatz,semangat kak anggap aja model video clip,2023-03-24T02:25:55Z
@hfzzzzzz8027,udh bikin musik video apapun nnti keputusannya terbaik tiara,2023-03-24T02:04:59Z
@udarusman6112,tiara nyanyi tiada mayangsari langsung trending please,2023-03-24T01:56:21Z
@udarusman6112,langsung bikin rekaman blagu tiada mayangsari share langsung trending tiara,2023-03-24T01:55:21Z
@nezzykunn7943,fix musik video nya berubah,2023-03-24T01:29:23Z
@dcgaming1020,vc nya berubah yah,2023-03-24T01:16:35Z
@intanpeputri,41 m menangis,2023-03-24T01:09:32Z
@maulanakrisna23,kirain videonya dihapus alshad masi to v cuacks,2023-03-24T01:01:20Z
@Bepeacefull12,mending balikan samuel,2023-03-24T00:50:46Z
@ayucatlovers8600,alshad bener bener llu yeee,2023-03-24T00:34:45Z
@ResaDewiSagita-dj8tu,kesini gara viral semangat ya ti semoga kuat,2023-03-24T00:27:24Z
@riskichannel8663,janji manis,2023-03-24T00:22:34Z
@teku_iqbal_tollol-su7pm,prank,2023-03-24T00:05:31Z
@ILHAM69061,cepat tiara ni jatuh cintaaaa,2023-03-23T23:08:33Z
@AgustinaNurcahyani-qf3ll,panamun pelangii menyinari kitaaa candu bangett emosinya loooh lagu deep bangett udh menikaah kalo msh pacaran putuss cintaa fix lagu galauan bikin nangisss,2023-03-23T23:05:01Z
@ionphillips37,vidio rilis 10 bln sebulan si alshad ngen ngen nisya 9 kemudiam nisya lahiran,2023-03-23T21:00:59Z
@movepls8085,argg tdi cri lirik lagu google tahukah dirimu eh dibawa kesini sadar alshad,2023-03-23T19:35:53Z
@kaulebihdrindah1931,janset spotify 19 tangga moo skg dgn ds 183750 semangat moo buletin 17 ribu lgi 200 ribu ds masuk 50 minimal ds 250 ribu moo yuuuk hajaaar,2023-03-23T19:11:10Z
@kaulebihdrindah1931,alhamdulillah moo penambahan view 111121 turun dikit dr kemarin 113401 moo gas kenceng lgi biar cepet 50 juta,2023-03-23T19:08:23Z
@finaayu9771,kesini gara komen,2023-03-23T18:51:54Z
@AyangAikePramisti-vy4xp,sayang banget semoga terbaik dihadapi,2023-03-23T16:32:14Z
@ratihrava507,bikin musik video lagii buang,2023-03-23T16:12:35Z
@van-of7re,uh tayang tayang co cweeet,2023-03-23T16:00:43Z
@agneslauradecarolina9551,semangatt tiaraaaa situasi sulit,2023-03-23T15:48:37Z
@naniecute2176,syg banget y padahl cocok c knp hrs da kya gto kasian titi dah cantik pinter gemesin semoga dpt trbaik z deh jdoh psti,2023-03-23T15:28:55Z
@windaaya4247,sedih seandainya psah,2023-03-23T15:23:19Z
@eriwatiwati4753,jodoh tiara udah berdua kemana berharapsama laki udah bayiiii,2023-03-23T15:23:05Z
@silviasetiawan1345,dah bikin vidclip bareng ehhh taunya,2023-03-23T15:18:53Z
@fitratulismah8445,kenyataan sepahit ya keep strong titi,2023-03-23T14:12:10Z
@Uuuuuuuui,alshad tiara,2023-03-23T14:07:06Z
@giordanprima,tiara and tim pokoknya habis single sesuai kenak banget kayak helloadele flowersmiley cyrus thank you nextariana grande habis putus cinta pasangan nya,2023-03-23T14:01:07Z
@nadiapde1529,semoga sajaurusan alshad anak nisa,2023-03-23T13:46:37Z
@dwr8526,relate tiara sekarangkeep strong titi,2023-03-23T12:53:13Z
@familymovielovers6148,sedih banget liat video tau berita terbaru ttg,2023-03-23T12:43:35Z
@ryanapriloct719,sakitt hati banget ya tiii disaat sayang2nya berpisah jg ngrasain sih,2023-03-23T12:31:14Z
@ecieci2861,tiara hits maker lagunya gak failed,2023-03-23T12:20:56Z
@ronitaronita4033,semangat tiara,2023-03-23T12:13:21Z
@dewidewanti95,rame bener ngga sihhh,2023-03-23T11:59:14Z
@tedikurniawan5020,video klip nya ganti geli gue,2023-03-23T10:52:26Z
@lumutlicin7864,kwkwk alsad oh alsyadcapek2 tiara laguanda sibuk anak,2023-03-23T09:55:09Z
@ciciyuliani4057,semoga berita diluar gak bener gimana ya nyata banget,2023-03-23T09:19:41Z
@kertiwidya8307,alshad nya gak setia,2023-03-23T09:06:13Z
@adidona8590,kesini gara2 viral adaa samaaa,2023-03-23T09:05:40Z
@REZAbaelah.,kuat ya ti,2023-03-23T08:50:55Z
@vachlasuci5982,setelaah permasalahan alshad tiaraa malaah nangiissss loh akuuu denger gak kebayang skrg tiaraaaa gmna posisi nyaaa,2023-03-23T08:46:28Z
@versiata1626,cieee janji duda,2023-03-23T08:42:09Z
@tonimpa9705,yutub kencengg,2023-03-23T08:40:37Z
@juliestevhanie4379,aman,2023-03-23T08:40:32Z
@adelianur8536,janji ga setia,2023-03-23T08:39:20Z
@thestrangers7911,tolong blur muka laki2,2023-03-23T08:36:01Z
@triasih1021,ga nyangka,2023-03-23T08:31:01Z
@muhamadaldjabar8892,alshad anjj emg,2023-03-23T08:25:57Z
@sadirawashita4626,yuq video klip yuqq,2023-03-23T08:21:02Z
@andriliem3233,youtube diserang deterjen 26,2023-03-23T07:55:33Z
@dordordorindonesian6783,saran team muka alshad diblur aja,2023-03-23T07:34:17Z
@kakaeka-cq8vq,yahhh,2023-03-23T06:32:25Z
@dinkiya22,semangat tiaraaa it will pass sedihrumit semoga allah swt jalan terbaik yah,2023-03-23T06:30:57Z
@PpijoVsCitra008,bangshad emang,2023-03-23T06:29:56Z
@ress8140,plajaran ti pake model musik video pacarsuami kl dah putus gmn jd kenangan seumur hidup ga bs dihapus mvnya hehehe,2023-03-23T06:29:20Z
@dupasusantimalewa5843,ya ampunnn gak kebayang sakit hatinya tiara semangat tiara,2023-03-23T06:21:52Z
@nadiaalfatunissa5947,video clipnya udah ganti ya,2023-03-23T06:15:18Z
@mememe22266,alshad udah crta nya mgkn kebuka dluan smngt tiara sakit fakta tuhan sayang karirmu,2023-03-23T05:34:50Z
@mememe22266,ah ga sesuai lagu yah janji setia cinta dg smngt tiara wanita sukses kejarlah impian mu,2023-03-23T05:32:38Z
@nurmarestu178,sakitnya ya semoga semu hikmahnya,2023-03-23T05:31:36Z
@BeeHansen-ws2su,sedihhhhhhhhhh kl liat videonyaaaa,2023-03-23T05:09:03Z
@nanasamudra5654,iya bangak cut,2023-03-23T05:08:24Z
@abdinata94,cari komentar terbaru hubungan,2023-03-23T05:00:52Z
@ArioWicaksono94,plot twist,2023-03-23T04:26:06Z
@yantikusmayanti5237,sedih aja liatnyaa rame ramenya pdhal cocok banget d mata akuwallahualam,2023-03-23T04:08:34Z
@jonesmanik4513,jahat banget alsyad,2023-03-23T03:52:19Z
@inar.e,allah save you titi,2023-03-23T03:03:56Z
@inar.e,janji palsu eakkk,2023-03-23T03:00:35Z
@AntonBudiono,dicari netizen video klipnya alshad shoot ama tiara mas alshad nya,2023-03-23T02:51:23Z
@septianafy312,pdhal kusuka alshad titi tp si alshad trnyata,2023-03-23T02:40:25Z
@marisatv7261,kak tiara wanita hebat wanita kuat diluaran dapet ujiancobaan berat kaka semangat ya hehe kaka lewatin aamiin ya allah,2023-03-23T02:37:52Z
@saintdogy5342,hamtt lakinya jelek anjayy,2023-03-23T02:36:16Z
@jojajajox,hmm inii alshad,2023-03-23T02:35:38Z
@thisbayuni,janji setia salah suka banget lagu tiara nada lirik nya jg bener bener favoritku banget scr pribadi orang tiara jg lagunya janji setia jg salah favoritnya dgn musik video indah dgn orang terkasih dalamnya andil musik video tsb terbesit hati tiara sepintas tiara she can stay with him forever orang musik video dgn kejadian dgn berita sbg perempuan mengerti perasaan tiara betapa sedih hancurnya gpp ti allah swt sayang terlambat keep shining yaa berkarya hebat bertahan tiara android keren,2023-03-23T02:14:05Z
